﻿Code;Locatie;Datum;Uur5Minuten;Ordening;Totaal;Tegenrichting;Hoofdrichting
COU;Coupure-Links;2021-05-16;3:35:00;2021-05-16T03:35:00+02:00;0;0;0
COU;Coupure-Links;2021-05-16;3:40:00;2021-05-16T03:40:00+02:00;0;0;0
COU;Coupure-Links;2021-05-16;3:45:00;2021-05-16T03:45:00+02:00;4;4;0
COU;Coupure-Links;2021-05-16;3:50:00;2021-05-16T03:50:00+02:00;0;0;0
COU;Coupure-Links;2021-05-16;3:55:00;2021-05-16T03:55:00+02:00;1;1;0
COU;Coupure-Links;2021-05-16;4:00:00;2021-05-16T04:00:00+02:00;0;0;0
COU;Coupure-Links;2021-05-16;4:05:00;2021-05-16T04:05:00+02:00;1;1;0
COU;Coupure-Links;2021-05-16;4:10:00;2021-05-16T04:10:00+02:00;0;0;0
COU;Coupure-Links;2021-05-16;4:15:00;2021-05-16T04:15:00+02:00;2;2;0
COU;Coupure-Links;2021-05-16;4:20:00;2021-05-16T04:20:00+02:00;1;1;0
COU;Coupure-Links;2021-05-16;4:25:00;2021-05-16T04:25:00+02:00;0;0;0
COU;Coupure-Links;2021-05-16;4:30:00;2021-05-16T04:30:00+02:00;0;0;0
COU;Coupure-Links;2021-05-16;4:35:00;2021-05-16T04:35:00+02:00;0;0;0
COU;Coupure-Links;2021-05-16;4:40:00;2021-05-16T04:40:00+02:00;1;0;1
COU;Coupure-Links;2021-05-16;4:45:00;2021-05-16T04:45:00+02:00;1;1;0
COU;Coupure-Links;2021-05-16;4:50:00;2021-05-16T04:50:00+02:00;3;3;0
COU;Coupure-Links;2021-05-16;4:55:00;2021-05-16T04:55:00+02:00;1;0;1
COU;Coupure-Links;2021-05-16;5:00:00;2021-05-16T05:00:00+02:00;1;0;1
COU;Coupure-Links;2021-05-16;5:05:00;2021-05-16T05:05:00+02:00;1;1;0
COU;Coupure-Links;2021-05-16;5:10:00;2021-05-16T05:10:00+02:00;2;0;2
COU;Coupure-Links;2021-05-16;5:15:00;2021-05-16T05:15:00+02:00;2;1;1
COU;Coupure-Links;2021-05-16;5:20:00;2021-05-16T05:20:00+02:00;0;0;0
COU;Coupure-Links;2021-05-16;5:25:00;2021-05-16T05:25:00+02:00;2;1;1
COU;Coupure-Links;2021-05-16;5:30:00;2021-05-16T05:30:00+02:00;2;1;1
COU;Coupure-Links;2021-05-16;5:35:00;2021-05-16T05:35:00+02:00;3;2;1
COU;Coupure-Links;2021-05-16;5:40:00;2021-05-16T05:40:00+02:00;0;0;0
COU;Coupure-Links;2021-05-16;5:45:00;2021-05-16T05:45:00+02:00;0;0;0
COU;Coupure-Links;2021-05-16;5:50:00;2021-05-16T05:50:00+02:00;1;1;0
COU;Coupure-Links;2021-05-16;5:55:00;2021-05-16T05:55:00+02:00;2;0;2
COU;Coupure-Links;2021-05-16;6:00:00;2021-05-16T06:00:00+02:00;4;3;1
COU;Coupure-Links;2021-05-16;6:05:00;2021-05-16T06:05:00+02:00;2;0;2
COU;Coupure-Links;2021-05-16;6:10:00;2021-05-16T06:10:00+02:00;2;1;1
COU;Coupure-Links;2021-05-16;6:15:00;2021-05-16T06:15:00+02:00;2;1;1
COU;Coupure-Links;2021-05-16;6:20:00;2021-05-16T06:20:00+02:00;4;3;1
COU;Coupure-Links;2021-05-16;6:25:00;2021-05-16T06:25:00+02:00;1;0;1
COU;Coupure-Links;2021-05-16;6:30:00;2021-05-16T06:30:00+02:00;2;1;1
COU;Coupure-Links;2021-05-16;6:35:00;2021-05-16T06:35:00+02:00;2;1;1
COU;Coupure-Links;2021-05-16;6:40:00;2021-05-16T06:40:00+02:00;1;1;0
COU;Coupure-Links;2021-05-16;6:45:00;2021-05-16T06:45:00+02:00;3;0;3
COU;Coupure-Links;2021-05-16;6:50:00;2021-05-16T06:50:00+02:00;1;1;0
COU;Coupure-Links;2021-05-16;6:55:00;2021-05-16T06:55:00+02:00;2;2;0
COU;Coupure-Links;2021-05-16;7:00:00;2021-05-16T07:00:00+02:00;1;0;1
COU;Coupure-Links;2021-05-16;7:05:00;2021-05-16T07:05:00+02:00;2;1;1
COU;Coupure-Links;2021-05-16;7:10:00;2021-05-16T07:10:00+02:00;3;0;3
COU;Coupure-Links;2021-05-16;7:15:00;2021-05-16T07:15:00+02:00;4;3;1
COU;Coupure-Links;2021-05-16;7:20:00;2021-05-16T07:20:00+02:00;3;1;2
COU;Coupure-Links;2021-05-16;7:25:00;2021-05-16T07:25:00+02:00;8;2;6
COU;Coupure-Links;2021-05-16;7:30:00;2021-05-16T07:30:00+02:00;3;3;0
COU;Coupure-Links;2021-05-16;7:35:00;2021-05-16T07:35:00+02:00;3;2;1
COU;Coupure-Links;2021-05-16;7:40:00;2021-05-16T07:40:00+02:00;2;1;1
COU;Coupure-Links;2021-05-16;7:45:00;2021-05-16T07:45:00+02:00;6;6;0
COU;Coupure-Links;2021-05-16;7:50:00;2021-05-16T07:50:00+02:00;7;4;3
COU;Coupure-Links;2021-05-16;7:55:00;2021-05-16T07:55:00+02:00;1;0;1
COU;Coupure-Links;2021-05-16;8:00:00;2021-05-16T08:00:00+02:00;4;1;3
COU;Coupure-Links;2021-05-16;8:05:00;2021-05-16T08:05:00+02:00;6;4;2
COU;Coupure-Links;2021-05-16;8:10:00;2021-05-16T08:10:00+02:00;2;1;1
COU;Coupure-Links;2021-05-16;8:15:00;2021-05-16T08:15:00+02:00;3;2;1
COU;Coupure-Links;2021-05-16;8:20:00;2021-05-16T08:20:00+02:00;4;2;2
COU;Coupure-Links;2021-05-16;8:25:00;2021-05-16T08:25:00+02:00;6;1;5
COU;Coupure-Links;2021-05-16;8:30:00;2021-05-16T08:30:00+02:00;4;2;2
COU;Coupure-Links;2021-05-16;8:35:00;2021-05-16T08:35:00+02:00;2;1;1
COU;Coupure-Links;2021-05-16;8:40:00;2021-05-16T08:40:00+02:00;5;0;5
COU;Coupure-Links;2021-05-16;8:45:00;2021-05-16T08:45:00+02:00;6;5;1
COU;Coupure-Links;2021-05-16;8:50:00;2021-05-16T08:50:00+02:00;7;5;2
COU;Coupure-Links;2021-05-16;8:55:00;2021-05-16T08:55:00+02:00;7;3;4
COU;Coupure-Links;2021-05-16;9:00:00;2021-05-16T09:00:00+02:00;3;2;1
COU;Coupure-Links;2021-05-16;9:05:00;2021-05-16T09:05:00+02:00;5;3;2
COU;Coupure-Links;2021-05-16;9:10:00;2021-05-16T09:10:00+02:00;10;6;4
COU;Coupure-Links;2021-05-16;9:15:00;2021-05-16T09:15:00+02:00;6;4;2
COU;Coupure-Links;2021-05-16;9:20:00;2021-05-16T09:20:00+02:00;10;4;6
COU;Coupure-Links;2021-05-16;9:25:00;2021-05-16T09:25:00+02:00;20;12;8
COU;Coupure-Links;2021-05-16;9:30:00;2021-05-16T09:30:00+02:00;12;7;5
COU;Coupure-Links;2021-05-16;9:35:00;2021-05-16T09:35:00+02:00;12;8;4
COU;Coupure-Links;2021-05-16;9:40:00;2021-05-16T09:40:00+02:00;11;6;5
COU;Coupure-Links;2021-05-16;9:45:00;2021-05-16T09:45:00+02:00;16;9;7
COU;Coupure-Links;2021-05-16;9:50:00;2021-05-16T09:50:00+02:00;11;8;3
COU;Coupure-Links;2021-05-16;9:55:00;2021-05-16T09:55:00+02:00;13;8;5
COU;Coupure-Links;2021-05-16;10:00:00;2021-05-16T10:00:00+02:00;11;4;7
COU;Coupure-Links;2021-05-16;10:05:00;2021-05-16T10:05:00+02:00;15;13;2
COU;Coupure-Links;2021-05-16;10:10:00;2021-05-16T10:10:00+02:00;13;8;5
COU;Coupure-Links;2021-05-16;10:15:00;2021-05-16T10:15:00+02:00;13;10;3
COU;Coupure-Links;2021-05-16;10:20:00;2021-05-16T10:20:00+02:00;10;6;4
COU;Coupure-Links;2021-05-16;10:25:00;2021-05-16T10:25:00+02:00;21;11;10
COU;Coupure-Links;2021-05-16;10:30:00;2021-05-16T10:30:00+02:00;11;5;6
COU;Coupure-Links;2021-05-16;10:35:00;2021-05-16T10:35:00+02:00;11;2;9
COU;Coupure-Links;2021-05-16;10:40:00;2021-05-16T10:40:00+02:00;12;10;2
COU;Coupure-Links;2021-05-16;10:45:00;2021-05-16T10:45:00+02:00;14;5;9
COU;Coupure-Links;2021-05-16;10:50:00;2021-05-16T10:50:00+02:00;18;11;7
COU;Coupure-Links;2021-05-16;10:55:00;2021-05-16T10:55:00+02:00;8;5;3
COU;Coupure-Links;2021-05-16;11:00:00;2021-05-16T11:00:00+02:00;17;10;7
COU;Coupure-Links;2021-05-16;11:05:00;2021-05-16T11:05:00+02:00;20;10;10
COU;Coupure-Links;2021-05-16;11:10:00;2021-05-16T11:10:00+02:00;16;12;4
COU;Coupure-Links;2021-05-16;11:15:00;2021-05-16T11:15:00+02:00;12;7;5
COU;Coupure-Links;2021-05-16;11:20:00;2021-05-16T11:20:00+02:00;15;7;8
COU;Coupure-Links;2021-05-16;11:25:00;2021-05-16T11:25:00+02:00;38;15;23
COU;Coupure-Links;2021-05-16;11:30:00;2021-05-16T11:30:00+02:00;7;5;2
COU;Coupure-Links;2021-05-16;11:35:00;2021-05-16T11:35:00+02:00;11;3;8
COU;Coupure-Links;2021-05-16;11:40:00;2021-05-16T11:40:00+02:00;15;6;9
COU;Coupure-Links;2021-05-16;11:45:00;2021-05-16T11:45:00+02:00;13;6;7
COU;Coupure-Links;2021-05-16;11:50:00;2021-05-16T11:50:00+02:00;17;8;9
COU;Coupure-Links;2021-05-16;11:55:00;2021-05-16T11:55:00+02:00;9;4;5
COU;Coupure-Links;2021-05-16;12:00:00;2021-05-16T12:00:00+02:00;14;12;2
COU;Coupure-Links;2021-05-16;12:05:00;2021-05-16T12:05:00+02:00;20;8;12
COU;Coupure-Links;2021-05-16;12:10:00;2021-05-16T12:10:00+02:00;23;14;9
COU;Coupure-Links;2021-05-16;12:15:00;2021-05-16T12:15:00+02:00;34;19;15
COU;Coupure-Links;2021-05-16;12:20:00;2021-05-16T12:20:00+02:00;13;11;2
COU;Coupure-Links;2021-05-16;12:25:00;2021-05-16T12:25:00+02:00;19;13;6
COU;Coupure-Links;2021-05-16;12:30:00;2021-05-16T12:30:00+02:00;18;7;11
COU;Coupure-Links;2021-05-16;12:35:00;2021-05-16T12:35:00+02:00;27;11;16
COU;Coupure-Links;2021-05-16;12:40:00;2021-05-16T12:40:00+02:00;10;8;2
COU;Coupure-Links;2021-05-16;12:45:00;2021-05-16T12:45:00+02:00;13;8;5
COU;Coupure-Links;2021-05-16;12:50:00;2021-05-16T12:50:00+02:00;14;7;7
COU;Coupure-Links;2021-05-16;12:55:00;2021-05-16T12:55:00+02:00;15;10;5
COU;Coupure-Links;2021-05-16;13:00:00;2021-05-16T13:00:00+02:00;19;13;6
COU;Coupure-Links;2021-05-16;13:05:00;2021-05-16T13:05:00+02:00;14;3;11
COU;Coupure-Links;2021-05-16;13:10:00;2021-05-16T13:10:00+02:00;15;8;7
COU;Coupure-Links;2021-05-16;13:15:00;2021-05-16T13:15:00+02:00;17;7;10
COU;Coupure-Links;2021-05-16;13:20:00;2021-05-16T13:20:00+02:00;11;4;7
COU;Coupure-Links;2021-05-16;13:25:00;2021-05-16T13:25:00+02:00;10;4;6
COU;Coupure-Links;2021-05-16;13:30:00;2021-05-16T13:30:00+02:00;12;6;6
COU;Coupure-Links;2021-05-16;13:35:00;2021-05-16T13:35:00+02:00;10;3;7
COU;Coupure-Links;2021-05-16;13:40:00;2021-05-16T13:40:00+02:00;13;8;5
COU;Coupure-Links;2021-05-16;13:45:00;2021-05-16T13:45:00+02:00;13;7;6
COU;Coupure-Links;2021-05-16;13:50:00;2021-05-16T13:50:00+02:00;17;4;13
COU;Coupure-Links;2021-05-16;13:55:00;2021-05-16T13:55:00+02:00;6;5;1
COU;Coupure-Links;2021-05-16;14:00:00;2021-05-16T14:00:00+02:00;10;2;8
COU;Coupure-Links;2021-05-16;14:05:00;2021-05-16T14:05:00+02:00;9;5;4
COU;Coupure-Links;2021-05-16;14:10:00;2021-05-16T14:10:00+02:00;8;1;7
COU;Coupure-Links;2021-05-16;14:15:00;2021-05-16T14:15:00+02:00;10;8;2
COU;Coupure-Links;2021-05-16;14:20:00;2021-05-16T14:20:00+02:00;14;6;8
COU;Coupure-Links;2021-05-16;14:25:00;2021-05-16T14:25:00+02:00;15;6;9
COU;Coupure-Links;2021-05-16;14:30:00;2021-05-16T14:30:00+02:00;17;9;8
COU;Coupure-Links;2021-05-16;14:35:00;2021-05-16T14:35:00+02:00;10;5;5
COU;Coupure-Links;2021-05-16;14:40:00;2021-05-16T14:40:00+02:00;23;12;11
COU;Coupure-Links;2021-05-16;14:45:00;2021-05-16T14:45:00+02:00;14;3;11
COU;Coupure-Links;2021-05-16;14:50:00;2021-05-16T14:50:00+02:00;17;8;9
COU;Coupure-Links;2021-05-16;14:55:00;2021-05-16T14:55:00+02:00;17;10;7
COU;Coupure-Links;2021-05-16;15:00:00;2021-05-16T15:00:00+02:00;17;11;6
COU;Coupure-Links;2021-05-16;15:05:00;2021-05-16T15:05:00+02:00;13;4;9
COU;Coupure-Links;2021-05-16;15:10:00;2021-05-16T15:10:00+02:00;19;6;13
COU;Coupure-Links;2021-05-16;15:15:00;2021-05-16T15:15:00+02:00;12;8;4
COU;Coupure-Links;2021-05-16;15:20:00;2021-05-16T15:20:00+02:00;13;6;7
COU;Coupure-Links;2021-05-16;15:25:00;2021-05-16T15:25:00+02:00;16;9;7
COU;Coupure-Links;2021-05-16;15:30:00;2021-05-16T15:30:00+02:00;9;5;4
COU;Coupure-Links;2021-05-16;15:35:00;2021-05-16T15:35:00+02:00;7;1;6
COU;Coupure-Links;2021-05-16;15:40:00;2021-05-16T15:40:00+02:00;2;0;2
COU;Coupure-Links;2021-05-16;15:45:00;2021-05-16T15:45:00+02:00;6;5;1
COU;Coupure-Links;2021-05-16;15:50:00;2021-05-16T15:50:00+02:00;33;6;27
COU;Coupure-Links;2021-05-16;15:55:00;2021-05-16T15:55:00+02:00;12;6;6
COU;Coupure-Links;2021-05-16;16:00:00;2021-05-16T16:00:00+02:00;13;6;7
COU;Coupure-Links;2021-05-16;16:05:00;2021-05-16T16:05:00+02:00;14;10;4
COU;Coupure-Links;2021-05-16;16:10:00;2021-05-16T16:10:00+02:00;10;5;5
COU;Coupure-Links;2021-05-16;16:15:00;2021-05-16T16:15:00+02:00;8;5;3
COU;Coupure-Links;2021-05-16;16:20:00;2021-05-16T16:20:00+02:00;13;9;4
COU;Coupure-Links;2021-05-16;16:25:00;2021-05-16T16:25:00+02:00;19;12;7
COU;Coupure-Links;2021-05-16;16:30:00;2021-05-16T16:30:00+02:00;18;4;14
COU;Coupure-Links;2021-05-16;16:35:00;2021-05-16T16:35:00+02:00;14;10;4
COU;Coupure-Links;2021-05-16;16:40:00;2021-05-16T16:40:00+02:00;12;6;6
COU;Coupure-Links;2021-05-16;16:45:00;2021-05-16T16:45:00+02:00;9;4;5
COU;Coupure-Links;2021-05-16;16:50:00;2021-05-16T16:50:00+02:00;18;10;8
COU;Coupure-Links;2021-05-16;16:55:00;2021-05-16T16:55:00+02:00;19;11;8
COU;Coupure-Links;2021-05-16;17:00:00;2021-05-16T17:00:00+02:00;18;8;10
COU;Coupure-Links;2021-05-16;17:05:00;2021-05-16T17:05:00+02:00;11;4;7
COU;Coupure-Links;2021-05-16;17:10:00;2021-05-16T17:10:00+02:00;15;11;4
COU;Coupure-Links;2021-05-16;17:15:00;2021-05-16T17:15:00+02:00;12;7;5
COU;Coupure-Links;2021-05-16;17:20:00;2021-05-16T17:20:00+02:00;17;9;8
COU;Coupure-Links;2021-05-16;17:25:00;2021-05-16T17:25:00+02:00;7;2;5
COU;Coupure-Links;2021-05-16;17:30:00;2021-05-16T17:30:00+02:00;25;17;8
COU;Coupure-Links;2021-05-16;17:35:00;2021-05-16T17:35:00+02:00;20;13;7
COU;Coupure-Links;2021-05-16;17:40:00;2021-05-16T17:40:00+02:00;22;9;13
COU;Coupure-Links;2021-05-16;17:45:00;2021-05-16T17:45:00+02:00;16;5;11
COU;Coupure-Links;2021-05-16;17:50:00;2021-05-16T17:50:00+02:00;18;12;6
COU;Coupure-Links;2021-05-16;17:55:00;2021-05-16T17:55:00+02:00;21;9;12
COU;Coupure-Links;2021-05-16;18:00:00;2021-05-16T18:00:00+02:00;15;7;8
COU;Coupure-Links;2021-05-16;18:05:00;2021-05-16T18:05:00+02:00;21;6;15
COU;Coupure-Links;2021-05-16;18:10:00;2021-05-16T18:10:00+02:00;13;5;8
COU;Coupure-Links;2021-05-16;18:15:00;2021-05-16T18:15:00+02:00;24;10;14
COU;Coupure-Links;2021-05-16;18:20:00;2021-05-16T18:20:00+02:00;8;3;5
COU;Coupure-Links;2021-05-16;18:25:00;2021-05-16T18:25:00+02:00;18;6;12
COU;Coupure-Links;2021-05-16;18:30:00;2021-05-16T18:30:00+02:00;10;2;8
COU;Coupure-Links;2021-05-16;18:35:00;2021-05-16T18:35:00+02:00;13;3;10
COU;Coupure-Links;2021-05-16;18:40:00;2021-05-16T18:40:00+02:00;11;6;5
COU;Coupure-Links;2021-05-16;18:45:00;2021-05-16T18:45:00+02:00;18;7;11
COU;Coupure-Links;2021-05-16;18:50:00;2021-05-16T18:50:00+02:00;17;5;12
COU;Coupure-Links;2021-05-16;18:55:00;2021-05-16T18:55:00+02:00;19;9;10
COU;Coupure-Links;2021-05-16;19:00:00;2021-05-16T19:00:00+02:00;18;9;9
COU;Coupure-Links;2021-05-16;19:05:00;2021-05-16T19:05:00+02:00;13;3;10
COU;Coupure-Links;2021-05-16;19:10:00;2021-05-16T19:10:00+02:00;10;5;5
COU;Coupure-Links;2021-05-16;19:15:00;2021-05-16T19:15:00+02:00;7;3;4
COU;Coupure-Links;2021-05-16;19:20:00;2021-05-16T19:20:00+02:00;9;3;6
COU;Coupure-Links;2021-05-16;19:25:00;2021-05-16T19:25:00+02:00;24;9;15
COU;Coupure-Links;2021-05-16;19:30:00;2021-05-16T19:30:00+02:00;14;8;6
COU;Coupure-Links;2021-05-16;19:35:00;2021-05-16T19:35:00+02:00;11;1;10
COU;Coupure-Links;2021-05-16;19:40:00;2021-05-16T19:40:00+02:00;16;8;8
COU;Coupure-Links;2021-05-16;19:45:00;2021-05-16T19:45:00+02:00;19;11;8
COU;Coupure-Links;2021-05-16;19:50:00;2021-05-16T19:50:00+02:00;8;4;4
COU;Coupure-Links;2021-05-16;19:55:00;2021-05-16T19:55:00+02:00;13;6;7
COU;Coupure-Links;2021-05-16;20:00:00;2021-05-16T20:00:00+02:00;12;6;6
COU;Coupure-Links;2021-05-16;20:05:00;2021-05-16T20:05:00+02:00;12;3;9
COU;Coupure-Links;2021-05-16;20:10:00;2021-05-16T20:10:00+02:00;9;2;7
COU;Coupure-Links;2021-05-16;20:15:00;2021-05-16T20:15:00+02:00;11;5;6
COU;Coupure-Links;2021-05-16;20:20:00;2021-05-16T20:20:00+02:00;10;6;4
COU;Coupure-Links;2021-05-16;20:25:00;2021-05-16T20:25:00+02:00;12;7;5
COU;Coupure-Links;2021-05-16;20:30:00;2021-05-16T20:30:00+02:00;18;7;11
COU;Coupure-Links;2021-05-16;20:35:00;2021-05-16T20:35:00+02:00;16;7;9
COU;Coupure-Links;2021-05-16;20:40:00;2021-05-16T20:40:00+02:00;8;4;4
COU;Coupure-Links;2021-05-16;20:45:00;2021-05-16T20:45:00+02:00;7;3;4
COU;Coupure-Links;2021-05-16;20:50:00;2021-05-16T20:50:00+02:00;9;3;6
COU;Coupure-Links;2021-05-16;20:55:00;2021-05-16T20:55:00+02:00;11;3;8
COU;Coupure-Links;2021-05-16;21:00:00;2021-05-16T21:00:00+02:00;10;2;8
COU;Coupure-Links;2021-05-16;21:05:00;2021-05-16T21:05:00+02:00;18;7;11
COU;Coupure-Links;2021-05-16;21:10:00;2021-05-16T21:10:00+02:00;12;8;4
COU;Coupure-Links;2021-05-16;21:15:00;2021-05-16T21:15:00+02:00;19;15;4
COU;Coupure-Links;2021-05-16;21:20:00;2021-05-16T21:20:00+02:00;7;3;4
COU;Coupure-Links;2021-05-16;21:25:00;2021-05-16T21:25:00+02:00;6;4;2
COU;Coupure-Links;2021-05-16;21:30:00;2021-05-16T21:30:00+02:00;7;4;3
COU;Coupure-Links;2021-05-16;21:35:00;2021-05-16T21:35:00+02:00;8;2;6
COU;Coupure-Links;2021-05-16;21:40:00;2021-05-16T21:40:00+02:00;13;5;8
COU;Coupure-Links;2021-05-16;21:45:00;2021-05-16T21:45:00+02:00;13;7;6
COU;Coupure-Links;2021-05-16;21:50:00;2021-05-16T21:50:00+02:00;15;5;10
COU;Coupure-Links;2021-05-16;21:55:00;2021-05-16T21:55:00+02:00;15;6;9
COU;Coupure-Links;2021-05-16;22:00:00;2021-05-16T22:00:00+02:00;15;4;11
COU;Coupure-Links;2021-05-16;22:05:00;2021-05-16T22:05:00+02:00;8;2;6
COU;Coupure-Links;2021-05-16;22:10:00;2021-05-16T22:10:00+02:00;10;4;6
COU;Coupure-Links;2021-05-16;22:15:00;2021-05-16T22:15:00+02:00;15;3;12
COU;Coupure-Links;2021-05-16;22:20:00;2021-05-16T22:20:00+02:00;14;9;5
COU;Coupure-Links;2021-05-16;22:25:00;2021-05-16T22:25:00+02:00;11;5;6
COU;Coupure-Links;2021-05-16;22:30:00;2021-05-16T22:30:00+02:00;17;5;12
COU;Coupure-Links;2021-05-16;22:35:00;2021-05-16T22:35:00+02:00;7;3;4
COU;Coupure-Links;2021-05-16;22:40:00;2021-05-16T22:40:00+02:00;8;5;3
COU;Coupure-Links;2021-05-16;22:45:00;2021-05-16T22:45:00+02:00;17;7;10
COU;Coupure-Links;2021-05-16;22:50:00;2021-05-16T22:50:00+02:00;11;4;7
COU;Coupure-Links;2021-05-16;22:55:00;2021-05-16T22:55:00+02:00;6;2;4
COU;Coupure-Links;2021-05-16;23:00:00;2021-05-16T23:00:00+02:00;0;0;0
COU;Coupure-Links;2021-05-16;23:05:00;2021-05-16T23:05:00+02:00;2;0;2
COU;Coupure-Links;2021-05-16;23:10:00;2021-05-16T23:10:00+02:00;8;6;2
COU;Coupure-Links;2021-05-16;23:15:00;2021-05-16T23:15:00+02:00;5;4;1
COU;Coupure-Links;2021-05-16;23:20:00;2021-05-16T23:20:00+02:00;4;2;2
COU;Coupure-Links;2021-05-16;23:25:00;2021-05-16T23:25:00+02:00;6;0;6
COU;Coupure-Links;2021-05-16;23:30:00;2021-05-16T23:30:00+02:00;6;3;3
COU;Coupure-Links;2021-05-16;23:35:00;2021-05-16T23:35:00+02:00;9;2;7
COU;Coupure-Links;2021-05-16;23:40:00;2021-05-16T23:40:00+02:00;2;0;2
COU;Coupure-Links;2021-05-16;23:45:00;2021-05-16T23:45:00+02:00;3;0;3
COU;Coupure-Links;2021-05-16;23:50:00;2021-05-16T23:50:00+02:00;3;1;2
COU;Coupure-Links;2021-05-16;23:55:00;2021-05-16T23:55:00+02:00;1;0;1
COU;Coupure-Links;2021-05-17;0:00:00;2021-05-17T00:00:00+02:00;4;1;3
COU;Coupure-Links;2021-05-17;0:05:00;2021-05-17T00:05:00+02:00;2;1;1
COU;Coupure-Links;2021-05-17;0:10:00;2021-05-17T00:10:00+02:00;3;1;2
COU;Coupure-Links;2021-05-17;0:15:00;2021-05-17T00:15:00+02:00;2;2;0
COU;Coupure-Links;2021-05-17;0:20:00;2021-05-17T00:20:00+02:00;4;1;3
COU;Coupure-Links;2021-05-17;0:25:00;2021-05-17T00:25:00+02:00;3;3;0
COU;Coupure-Links;2021-05-17;0:30:00;2021-05-17T00:30:00+02:00;4;1;3
COU;Coupure-Links;2021-05-17;0:35:00;2021-05-17T00:35:00+02:00;1;0;1
COU;Coupure-Links;2021-05-17;0:40:00;2021-05-17T00:40:00+02:00;1;0;1
COU;Coupure-Links;2021-05-17;0:45:00;2021-05-17T00:45:00+02:00;3;2;1
COU;Coupure-Links;2021-05-17;0:50:00;2021-05-17T00:50:00+02:00;3;3;0
COU;Coupure-Links;2021-05-17;0:55:00;2021-05-17T00:55:00+02:00;1;0;1
COU;Coupure-Links;2021-05-17;1:00:00;2021-05-17T01:00:00+02:00;2;1;1
COU;Coupure-Links;2021-05-17;1:05:00;2021-05-17T01:05:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;1:10:00;2021-05-17T01:10:00+02:00;2;0;2
COU;Coupure-Links;2021-05-17;1:15:00;2021-05-17T01:15:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;1:20:00;2021-05-17T01:20:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;1:25:00;2021-05-17T01:25:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;1:30:00;2021-05-17T01:30:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;1:35:00;2021-05-17T01:35:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;1:40:00;2021-05-17T01:40:00+02:00;3;3;0
COU;Coupure-Links;2021-05-17;1:45:00;2021-05-17T01:45:00+02:00;1;1;0
COU;Coupure-Links;2021-05-17;1:50:00;2021-05-17T01:50:00+02:00;2;0;2
COU;Coupure-Links;2021-05-17;1:55:00;2021-05-17T01:55:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;2:00:00;2021-05-17T02:00:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;2:05:00;2021-05-17T02:05:00+02:00;1;1;0
COU;Coupure-Links;2021-05-17;2:10:00;2021-05-17T02:10:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;2:15:00;2021-05-17T02:15:00+02:00;1;1;0
COU;Coupure-Links;2021-05-17;2:20:00;2021-05-17T02:20:00+02:00;6;3;3
COU;Coupure-Links;2021-05-17;2:25:00;2021-05-17T02:25:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;2:30:00;2021-05-17T02:30:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;2:35:00;2021-05-17T02:35:00+02:00;1;1;0
COU;Coupure-Links;2021-05-17;2:40:00;2021-05-17T02:40:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;2:45:00;2021-05-17T02:45:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;2:50:00;2021-05-17T02:50:00+02:00;1;0;1
COU;Coupure-Links;2021-05-17;2:55:00;2021-05-17T02:55:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;3:00:00;2021-05-17T03:00:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;3:05:00;2021-05-17T03:05:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;3:10:00;2021-05-17T03:10:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;3:15:00;2021-05-17T03:15:00+02:00;3;3;0
COU;Coupure-Links;2021-05-17;3:20:00;2021-05-17T03:20:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;3:25:00;2021-05-17T03:25:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;3:30:00;2021-05-17T03:30:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;3:35:00;2021-05-17T03:35:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;3:40:00;2021-05-17T03:40:00+02:00;1;1;0
COU;Coupure-Links;2021-05-17;3:45:00;2021-05-17T03:45:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;3:50:00;2021-05-17T03:50:00+02:00;2;2;0
COU;Coupure-Links;2021-05-17;3:55:00;2021-05-17T03:55:00+02:00;1;0;1
COU;Coupure-Links;2021-05-17;4:00:00;2021-05-17T04:00:00+02:00;0;0;0
COU;Coupure-Links;2021-05-17;4:05:00;2021-05-17T04:05:00+02:00;2;1;1
COU;Coupure-Links;2021-05-17;4:10:00;2021-05-17T04:10:00+02:00;0;0;0
